,index_content,word,nature,content_type,index_word
4581,168,头围,n,pos,7
4587,168,亮点,n,pos,9
4591,168,夜视,n,pos,11
4592,168,灯,n,pos,12
4600,168,眼睛,n,pos,16
4616,169,颜色,n,pos,2
4618,169,很漂亮,n,pos,3
4624,170,发货,n,pos,1
4634,171,耳朵,n,neg,1
4639,171,耳朵,n,neg,3
4644,171,刀割,n,neg,5
4646,171,对付,vn,neg,6
4656,173,面罩,n,neg,1
4668,176,零星,n,neg,1
4673,176,零星,n,neg,2
4682,176,钱,n,neg,6
4687,176,献爱心,nrt,neg,7
4699,177,裂痕,n,neg,3
4704,178,价格,n,neg,4
4706,179,东西,ns,neg,1
4713,179,不值,n,neg,2
4716,179,商品,n,neg,4
4720,179,反光板,n,neg,7
4741,179,售后,n,neg,13
4756,179,链接,n,neg,18
4757,179,咨询,vn,neg,19
4763,179,屏蔽,n,neg,20
4770,179,产品,n,neg,22
4783,179,广告,n,neg,25
4784,179,商品,n,neg,26
4806,182,开箱,n,neg,1
4810,182,刮痕,n,neg,3
4816,183,预期,vn,neg,3
4826,184,调节,vn,neg,3
4841,186,扣子,n,neg,1
4845,186,尺寸,n,neg,2
4849,187,挡风,n,neg,2
4850,187,面板,n,neg,3
4853,187,味道,n,neg,5
4858,188,体验,n,neg,2
4876,190,建议,n,neg,2
4879,190,全,n,neg,3
4885,191,服务,vn,pos,1
4895,193,美观,nz,pos,1
4896,193,大气,n,pos,2
4907,194,性价比,n,pos,3
4911,195,用户,n,pos,1
4913,195,评价,n,pos,3
4914,195,内容,n,pos,4
4916,196,带子,n,pos,2
4923,197,物流,n,pos,2
4924,197,速度,n,pos,3
4929,197,感觉,n,pos,5
4934,197,头带,n,pos,7
4949,199,感觉,n,pos,1
4962,199,小孩,n,pos,6
4965,199,电动车,n,pos,8
4969,199,安全帽,nz,pos,9
4975,199,头部,n,pos,12
4978,202,宝贝,nr,pos,2
4983,202,宝贝,nr,pos,5
4993,202,袋子,n,pos,9
4995,202,黑色,n,pos,10
4997,202,口罩,n,pos,11
5001,202,重量,n,pos,12
5007,202,挡风玻璃,n,pos,14
5015,202,透气性,n,pos,17
5021,202,天气,n,pos,20
5022,202,热,n,pos,21
5025,202,小哥,n,pos,23
5026,202,服务态度,n,pos,24
5030,202,整体,n,pos,25
5036,203,安全帽,nz,pos,1
5043,203,颜色,n,pos,6
5054,203,反光板,n,pos,9
5056,203,灯光,n,pos,10
5068,203,外观,n,pos,17
5083,203,颜色,n,pos,24
5084,203,磨砂,n,pos,25
5098,203,预期,vn,pos,31
5102,203,材质,n,pos,32
5108,203,选型,n,pos,36
5109,203,美观,nz,pos,37
5111,203,重量,n,pos,38
5117,203,朋友,n,pos,41
5122,204,质感,n,pos,2
5130,204,地方,n,pos,5
5135,204,头,n,pos,6
5137,204,调整,vn,pos,8
5146,204,气孔,n,pos,12
5151,204,调节,vn,pos,13
5156,204,条,n,pos,15
5165,204,效果,n,pos,18
5168,204,镜片,n,pos,19
5171,204,黑色,n,pos,20
5175,204,能防,n,pos,22
5176,204,强光,n,pos,23
5182,204,东西,ns,pos,25
5190,204,鼻子,n,pos,28
5196,204,调整,vn,pos,30
5204,204,视线,n,pos,32
5210,204,总体,n,pos,36
5215,204,价位,n,pos,38
5222,205,外观,n,pos,1
5223,205,时尚,n,pos,2
5225,205,透气,n,pos,3
5233,205,感觉,n,pos,6
5242,206,儿子,n,pos,3
5251,207,样子,n,pos,5
5252,208,货,n,pos,1
5256,208,款式,n,pos,3
5263,208,感觉,n,pos,7
5267,209,安全帽,nz,pos,1
5273,209,样子,n,pos,4
5275,209,很漂亮,n,pos,5
5277,210,发货,n,pos,1
5280,210,效果,n,pos,3
5291,211,尾货,n,neg,3
5299,211,尾货,n,neg,6
5307,211,尾货,n,neg,9
5315,211,尾货,n,neg,12
5325,212,风镜,n,neg,4
5327,212,风镜,n,neg,5
5330,212,风镜,n,neg,8
5335,213,东西,ns,neg,1
5338,213,服务态度,n,neg,2
5343,213,星,n,neg,4
5348,213,建议,n,neg,6
5353,214,挡风,n,neg,1
5354,214,板,ng,neg,2
5360,214,影响,vn,neg,5
5361,214,视线,n,neg,6
5370,215,耳朵,n,neg,4
5372,215,卡,n,neg,5
5373,215,耳朵,n,neg,6
5378,215,原本,n,neg,8
5390,215,钱,n,neg,14
5398,215,低分,n,neg,16
5400,215,原因,n,neg,17
5402,215,设计,vn,neg,18
5404,215,不合理,n,neg,19
5409,215,卡,n,neg,22
5411,215,耳朵,n,neg,23
5423,216,绳子,n,neg,2
5425,216,胶,n,neg,3
5431,216,调整,vn,neg,5
5432,216,长度,ns,neg,6
5444,218,塑料,n,neg,2
5450,218,填充物,n,neg,6
5452,218,耳朵,n,neg,7
5461,218,边缘,n,neg,9
5467,218,耳朵,n,neg,11
5468,218,压弯,n,neg,12
5477,219,店家,n,neg,2
5498,220,设计者,n,neg,1
5500,220,脑子,n,neg,3
5506,220,耳朵,n,neg,6
5511,220,耳朵,n,neg,9
5514,221,瑕疵,n,neg,1
5517,221,划痕,n,neg,2
5519,221,油漆,n,neg,3
5520,221,不平,n,neg,4
5521,222,感觉,n,neg,1
5524,222,结实,n,neg,2
5545,223,帽子,n,neg,2
5559,225,面罩,n,neg,2
5560,225,镜片,n,neg,3
5572,225,不值,n,neg,6
5574,225,价,n,neg,7
5576,226,款式,n,neg,1
5581,226,手,n,neg,2
5589,226,设计,vn,neg,6
5592,226,不合理,n,neg,9
5595,226,眼镜,n,neg,10
5599,226,人安,n,neg,13
5605,226,事,n,neg,16
5612,227,带子,n,neg,1
5613,227,设计,vn,neg,2
5614,227,不合理,n,neg,3
5634,228,不值,n,neg,5
5639,229,设计,vn,neg,1
5649,229,耳朵,n,neg,6
5656,230,内高,ns,neg,1
5660,230,会压,n,neg,3
5661,230,耳朵,n,neg,4
5664,230,眼镜,n,neg,5
5671,230,建议,n,neg,7
5672,230,戴眼镜,nr,neg,8
5679,231,物流,n,pos,2
5688,232,碳纤维,n,pos,2
5697,232,部件,n,pos,5
5705,232,亲们,n,pos,9
5710,232,颜色,n,pos,11
5726,232,话,n,pos,17
5735,233,外观,n,pos,1
5742,233,伤心,n,pos,3
5743,234,物流,n,pos,1
5750,234,收货,n,pos,4
5753,234,动手,n,pos,5
5756,234,挡风玻璃,n,pos,7
5758,234,价格便宜,n,pos,8
5760,234,设计,vn,pos,9
5763,234,外观,n,pos,10
5774,234,家里人,nrt,pos,13
5781,234,购物,n,pos,16
5784,235,摩托车,nz,pos,2
5785,235,装备,n,pos,3
5786,235,专营店,n,pos,4
5790,235,电动车,n,pos,6
5795,235,下单,n,pos,9
5796,235,发货,n,pos,10
5804,235,货物,n,pos,14
5808,235,国家,n,pos,16
5811,235,设计,vn,pos,18
5814,235,材质,n,pos,20
5817,235,制作,vn,pos,22
5821,235,美观,nz,pos,25
5824,235,瑕疵,n,pos,26
5828,235,挡风,n,pos,28
5829,235,板,ng,pos,29
5834,235,调整,vn,pos,30
5840,235,反光板,n,pos,32
5842,235,尺寸,n,pos,33
5866,236,产品,n,pos,2
5871,236,资质,n,pos,4
5875,236,用料,n,pos,6
5876,236,感觉,n,pos,7
5886,236,东西,ns,pos,12
5894,236,粉红色,n,pos,15
5901,236,大老爷们,n,pos,16
5907,236,条,n,pos,20
5914,236,电车,n,pos,24
5920,237,质感,n,pos,1
5922,237,整体,n,pos,2
5924,237,效果,n,pos,4
5928,237,大气,n,pos,7
5933,237,价格,n,pos,10
5934,237,感觉,n,pos,11
5943,237,教学,n,pos,15
5944,237,视频,n,pos,16
5946,237,头顶,n,pos,17
5949,237,进风口,n,pos,18
5962,237,反光灯,n,pos,23
5973,237,下巴,n,pos,28
5975,237,橡胶,n,pos,29
5978,237,巴托,nrt,pos,30
5983,237,调整,vn,pos,32
5984,237,长度,ns,pos,33
5990,237,感觉,n,pos,35
5991,237,设计,vn,pos,36
6000,237,绳子,n,pos,40
6005,237,下巴,n,pos,42
6014,237,调整,vn,pos,47
6015,237,下巴,n,pos,48
6018,237,绳子,n,pos,49
6023,239,材质,n,pos,1
6032,239,价格,n,pos,2
6034,239,实惠,vn,pos,3
6036,239,性价比,n,pos,4
6040,239,安全性,nr,pos,6
6045,239,骑,n,pos,8
6046,239,自行车,n,pos,9
6047,239,电动车,n,pos,10
6053,239,结实,n,pos,11
6056,239,发货,n,pos,12
6057,239,速度,n,pos,13
6070,244,质感,n,pos,1
6075,244,朋友,n,pos,2
6083,244,信赖,n,pos,5
6090,245,颜色,n,pos,4
6094,245,黑色,n,pos,5
6095,245,镜片,n,pos,6
6097,245,波纹,n,pos,7
6101,245,眼,n,pos,8
6113,246,赠品,n,pos,5
6118,246,孩子,n,pos,8
6123,247,货,n,pos,2
6125,247,时间,n,pos,3
6133,247,卖家,n,pos,6
6143,247,期望值,n,pos,10
6158,247,购物,n,pos,15
6161,247,卖家,n,pos,17
6165,247,正品,n,pos,18
6169,247,价格低,n,pos,19
6171,247,性,n,pos,20
6172,247,比价,n,pos,21
6179,247,朋友,n,pos,25
6185,247,服务,vn,pos,27
6186,247,热情,n,pos,28
6190,247,物流,n,pos,29
6193,247,力,n,pos,30
6202,247,力,n,pos,33
6204,247,卖家,n,pos,34
6207,247,信誉,n,pos,35
6209,247,发货,n,pos,36
6210,247,速度,n,pos,37
6214,247,价格,n,pos,39
6219,247,实惠,vn,pos,42
6227,247,卖家,n,pos,43
6234,247,期望值,n,pos,47
6244,247,购物,n,pos,51
6249,247,货,n,pos,53
6257,247,咨询,vn,pos,55
6281,247,店铺,n,pos,63
6290,247,朋友,n,pos,66
6300,247,六星,nz,pos,69
6305,247,星,n,pos,71
6314,247,朋友,n,pos,74
6325,247,性价比,n,pos,81
6357,247,卖家,n,pos,91
6367,247,期望值,n,pos,96
6369,247,发货,n,pos,97
6370,247,速度,n,pos,98
6380,247,物流,n,pos,102
6381,247,公司,n,pos,103
6382,247,服务态度,n,pos,104
6387,247,速度,n,pos,106
6394,247,购物,n,pos,109
6403,248,头,n,pos,1
6412,248,调节,vn,pos,3
6419,248,店子,n,pos,6
6423,248,性,n,pos,8
6425,248,价比,n,pos,9
6431,248,时尚,n,pos,11
6433,248,透气性,n,pos,12
6444,248,关心,n,pos,14
6456,248,时尚,n,pos,17
6457,248,通风,n,pos,18
6463,248,公司,n,pos,20
6484,248,谢谢,nr,pos,28
6485,248,店家,n,pos,29
6487,248,产品,n,pos,30
6492,249,服务态度,n,pos,2
6500,249,购物,n,pos,4
6501,250,货,n,pos,1
6508,250,镜,ng,pos,3
6512,250,感觉,n,pos,5
6521,251,块钱,n,neg,2
6524,251,区别,n,neg,3
6527,251,划痕,n,neg,4
6530,251,建议,n,neg,5
6532,252,挡风玻璃,n,neg,1
6536,252,装,n,neg,3
6540,252,小心,n,neg,4
6541,252,搭勾,n,neg,5
6546,252,换,nz,neg,7
6547,252,挡风玻璃,n,neg,8
6556,252,电动车,n,neg,11
6566,252,商户,n,neg,16
6577,253,垃圾,n,neg,1
6579,253,耳朵,n,neg,2
6580,253,处,n,neg,3
6581,253,卡,n,neg,4
6598,253,货,n,neg,9
6600,254,内衬,n,neg,1
6602,254,结实,n,neg,3
6617,254,时刻,n,neg,7
6621,255,会压,n,neg,1
6622,255,耳朵,n,neg,2
6626,255,评价,n,neg,3
6643,256,风车,n,neg,4
6646,256,风车,n,neg,5
6652,257,卡扣,nz,neg,2
6657,257,服务,vn,neg,6
6663,257,星星,nz,neg,9
6665,257,无星,n,neg,11
6668,257,无星,nz,neg,12
6670,258,服务态度,n,neg,1
6674,258,产品,n,neg,4
6678,258,货,n,neg,6
6685,259,遮阳板,nz,neg,1
6693,259,客户,n,neg,4
6703,260,扣子,n,neg,3
6712,260,商家,n,neg,5
6728,260,扣子,n,neg,9
6732,260,套路,n,neg,11
6736,260,建议,n,neg,12
6742,261,感觉,n,neg,1
6757,262,手,n,neg,1
6766,263,货,n,neg,2
6771,263,划痕,n,neg,4
6773,263,裂痕,n,neg,5
6774,264,外观,n,neg,1
6787,264,缘故,n,neg,7
6793,265,毛刺,n,neg,3
6810,266,总体,n,neg,4
6816,267,外观,n,neg,1
6823,267,喷漆,n,neg,4
6826,267,脏乱,n,neg,6
6831,267,漆,n,neg,9
6836,267,现象,n,neg,11
6839,267,镜片,n,neg,12
6844,267,死板,n,neg,15
6846,268,帽子,n,neg,1
6853,268,脑袋,n,neg,5
6861,269,脸,n,neg,5
6863,270,太小,n,neg,1
6868,270,大码,n,neg,2
6869,271,东西,ns,pos,1
6876,271,评价,n,pos,4
6879,272,外包装,n,pos,1
6882,272,手感,n,pos,3
6886,272,内饰,n,pos,5
6890,272,亚黑,ns,pos,7
6893,272,造型,n,pos,9
6894,272,美观,nz,pos,10
6911,273,货物,n,neg,6
6915,273,建议,n,neg,8
6928,274,想象,n,pos,1
6948,274,价值,n,pos,8
6950,274,建议,n,pos,9
6964,275,安全帽,nz,pos,1
6969,275,儿子,n,pos,3
7003,276,透气,n,pos,8
7016,276,外观,n,pos,10
7018,276,设计,vn,pos,12
7019,276,大气,n,pos,13
7068,277,分量,n,pos,2
7070,277,结实,n,pos,3
7079,277,茶片,n,pos,8
7080,278,宝贝,nr,pos,1
7084,278,镜面,n,pos,3
7086,278,保护膜,n,pos,4
7095,278,物流,n,pos,7
7099,279,货,n,pos,1
7109,279,帽子,n,pos,6
7116,279,调节,vn,pos,10
7121,279,款式,n,pos,12
7130,279,面罩,n,pos,16
7147,279,全盔,n,pos,24
7154,288,路,n,pos,4
7159,289,货品,n,pos,2
7168,289,绳结,n,pos,7
7170,289,调节,vn,pos,8
7171,289,长度,ns,pos,9
7173,289,头围,n,pos,10
7181,289,面罩,n,pos,14
7186,289,茶色,n,pos,16
7192,289,情况,n,pos,17
7206,290,结实,n,pos,3
7209,290,阴天,n,pos,5
7212,290,迹象,n,pos,7
7227,290,汽盔,n,pos,14
7229,290,围脖,n,pos,16
7237,290,下单,n,pos,20
7238,290,换,nz,pos,21
7250,290,耳朵,n,pos,23
7258,290,调整,vn,pos,26
7264,292,物品,n,neg,1
7267,292,浪费,n,neg,3
7270,292,时间,n,neg,5
7274,293,挡风,n,neg,1
7281,293,垃圾,n,neg,3
7282,293,玩意儿,n,neg,4
7283,294,骗人,n,neg,1
7285,294,东西,ns,neg,2
7296,294,消费者,n,neg,8
7299,294,当心,n,neg,9
7301,295,太次,n,neg,1
7306,295,钱,n,neg,3
7308,295,不值,n,neg,4
7311,298,填写内容,n,neg,1
7315,299,镜片,n,neg,1
7317,299,眼睛,n,neg,2
7318,299,视力,n,neg,3
7320,299,影响,vn,neg,4
7325,299,眼睛,n,neg,6
7333,300,护眼,n,neg,1
7338,301,帽子,n,neg,1
7341,301,瑕疵,n,neg,2
7342,302,塑料,n,neg,1
7343,302,味,n,neg,2
7348,302,难闻,n,neg,4
7349,303,帽子,n,neg,1
7350,303,太小,n,neg,2
7351,303,正常人,n,neg,3
7354,303,卡,n,neg,4
7355,303,耳朵,n,neg,5
7357,303,镜片,n,neg,6
7358,303,调节,vn,neg,7
7365,303,调节,vn,neg,9
7369,303,镜片,n,neg,11
7372,303,眼睛,n,neg,13
7377,303,外观,n,neg,16
7386,304,太重,n,neg,1
7389,304,调节,vn,neg,2
7398,305,理想,n,neg,2
7401,306,带子,n,neg,1
7418,308,太紧,nz,neg,1
7421,308,头,n,neg,2
7423,309,箱子,n,neg,1
7455,310,麻烦,an,neg,3
7457,311,酒花,n,pos,1
7458,311,香气,n,pos,2
7464,311,香气,n,pos,5
7468,311,宜人,nrt,pos,8
7470,311,口感,n,pos,9
7473,311,经典,n,pos,11
7474,311,青岛,ns,pos,12
7475,311,啤酒,n,pos,13
7477,311,味道,n,pos,14
7486,311,醇正,nz,pos,17
7489,311,麦芽,nr,pos,18
7490,311,浓度,n,pos,19
7492,311,麦芽,nr,pos,20
7493,311,浓度,n,pos,21
7498,311,烤,n,pos,24
7499,311,小麦,n,pos,25
7501,311,香味,n,pos,26
7504,311,品质,n,pos,27
7506,311,品质,n,pos,28
7514,311,青岛,ns,pos,30
7515,311,啤酒,n,pos,31
7517,311,易拉罐,nz,pos,32
7518,311,厚度,n,pos,33
7523,311,啤酒罐,n,pos,34
7541,311,细节,n,pos,40
7548,311,啤酒,n,pos,42
7553,312,安全帽,nz,pos,1
7562,312,外力,n,pos,4
7564,312,头部,n,pos,5
7568,312,外壳,n,pos,7
7569,312,材质,n,pos,8
7574,312,安全帽,nz,pos,10
7583,312,外力,n,pos,13
7585,312,头部,n,pos,14
7589,312,外壳,n,pos,16
7590,312,材质,n,pos,17
7600,313,卖家,n,pos,1
7614,313,期望值,n,pos,8
7616,313,发货,n,pos,9
7617,313,速度,n,pos,10
7627,313,物流,n,pos,14
7628,313,公司,n,pos,15
7629,313,服务态度,n,pos,16
7634,313,速度,n,pos,18
7641,313,购物,n,pos,21
7647,313,货,n,pos,23
7649,313,时间,n,pos,24
7653,313,感觉,n,pos,27
7660,313,卖家,n,pos,28
7670,313,发货,n,pos,31
7671,313,速度,n,pos,32
7675,313,物流,n,pos,33
7676,313,公司,n,pos,34
7677,313,服务态度,n,pos,35
7682,313,速度,n,pos,37
7692,313,购物,n,pos,40
7695,313,卖家,n,pos,42
7699,313,宝贝,nr,pos,43
7703,313,卖家,n,pos,45
7704,313,发货,n,pos,46
7707,313,物流,n,pos,48
7711,313,力,n,pos,49
7713,313,服务态度,n,pos,50
7723,313,亲切感,n,pos,54
7732,313,高端,n,pos,58
7733,313,大气,n,pos,59
7737,313,商家,n,pos,62
7739,313,用心,n,pos,63
7741,313,宝贝,nr,pos,64
7746,313,图片,n,pos,67
7751,313,差异,n,pos,69
7769,313,评论,n,pos,72
7778,313,发货,n,pos,75
7789,313,满怀,nr,pos,77
7800,313,寝室,n,pos,83
7802,313,试一下,n,pos,84
7809,313,小姐姐,nr,pos,86
7817,313,礼貌,n,pos,88
7819,313,小姐姐,nr,pos,89
7822,313,秒,n,pos,90
7848,315,理想,n,pos,1
7851,315,物品,n,pos,3
7853,315,骑车,n,pos,4
7854,315,上路,ns,pos,5
7873,315,影响,vn,pos,10
7874,315,视线,n,pos,11
7876,315,调节,vn,pos,12
7881,315,时尚,n,pos,14
7885,315,年轻人,n,pos,17
7887,315,审美,vn,pos,18
7888,315,性价比,n,pos,19
7892,315,手,n,pos,22
7928,315,头围,n,pos,35
7930,315,调节,vn,pos,36
7957,316,帽子,n,pos,1
7960,316,太漂亮,nr,pos,3
7968,316,太帅,n,pos,6
7974,316,款式,n,pos,8
8007,317,款式,n,pos,12
8008,317,时尚,n,pos,13
8010,317,感觉,n,pos,14
8012,317,头,n,pos,15
8020,318,颜值,n,pos,2
8022,318,哑光,n,pos,3
8031,318,购物,n,pos,5
8038,319,颜色,n,pos,1
8041,319,性价比,n,pos,3
8045,319,设计,vn,pos,6
8047,319,通风,n,pos,7
8048,319,效果,n,pos,8
8054,319,花钱买,ns,pos,10
8064,320,服务,vn,pos,1
8067,320,礼品,n,pos,2
8078,320,小珠,n,pos,6
8080,320,瑕疵,n,pos,7
8087,320,尺寸,n,pos,9
8089,320,想象,n,pos,10
8095,320,总体,n,pos,12
8100,320,东西,ns,pos,14
8107,320,平台,n,pos,17
8113,320,卖家,n,pos,20
8122,320,关键,n,pos,25
8124,320,东西,ns,pos,26
8128,320,货物,n,pos,27
8136,320,信赖,n,pos,33
8142,320,款式,n,pos,36
8148,320,发货,n,pos,39
8149,320,速度,n,pos,40
8156,320,衣衣,n,pos,43
8157,320,谢谢,nr,pos,44
8161,320,卖家,n,pos,46
8163,320,谢谢,nr,pos,47
8168,320,同事,n,pos,48
8181,320,货物,n,pos,51
8186,320,样式,n,pos,53
8194,320,细节,n,pos,56
8205,320,老客户,n,pos,58
8214,320,好东东,ns,pos,60
8220,320,东西,ns,pos,61
8227,320,卖家,n,pos,64
8228,320,我会,n,pos,65
8233,320,卡,n,pos,67
8237,320,顶级,n,pos,69
8242,320,面料,n,pos,71
8248,320,季节,n,pos,75
8252,325,差劲,n,neg,1
8257,325,服务,vn,neg,3
8259,325,差劲,n,neg,4
8269,325,顾客,nr,neg,6
8270,325,拉黑,nrt,neg,7
8273,325,发消息,n,neg,8
8283,325,绳子,n,neg,11
8291,325,东西,ns,neg,14
8294,325,透顶,n,neg,16
8305,335,感觉,n,neg,1
8306,335,不值,n,neg,2
8308,335,价,n,neg,3
8313,338,物流,n,neg,1
8328,339,格,n,neg,3
8329,339,耳朵,n,neg,4
8330,340,帽子,n,neg,1
8331,340,设计,vn,neg,2
8336,340,耳朵,n,neg,5
8341,341,脖子,n,neg,2
8343,341,整体,n,neg,3
8345,341,价格便宜,n,neg,4
8349,341,货,n,neg,6
8352,342,塑料,n,neg,1
8353,342,安全帽,nz,neg,2
8356,342,漆,n,neg,4
8361,342,变形,n,neg,6
8363,342,遮阳,ns,neg,7
8364,342,塑料片,n,neg,8
8380,343,绳带,n,neg,4
8383,343,安全性,nr,neg,6
8391,343,实物,n,neg,10
8392,343,不值,n,neg,11
8394,343,价格,n,neg,12
8396,344,诚信,nz,neg,1
8397,344,经营,vn,neg,2
8401,344,老板,n,neg,3
8441,347,护目镜,n,neg,3
8445,348,内胆,n,neg,1
8453,348,外壳,n,neg,6
8456,348,划痕,n,neg,7
8466,349,头顶,n,neg,3
8471,349,建议,n,neg,5
8479,350,划痕,n,neg,3
8482,350,风扇,n,neg,4
8496,351,价格,n,pos,1
8507,351,板有,n,pos,3
8533,351,味道,n,pos,11
8545,352,叔叔,n,pos,3
8553,352,购物,n,pos,6
8554,352,体验,n,pos,7
8558,352,物流,n,pos,9
8566,352,态度,n,pos,13
8593,353,原因,n,pos,5
8598,353,脖子,n,pos,8
8606,353,体验,n,pos,11
8627,353,原因,n,pos,16
8632,353,脖子,n,pos,19
8640,353,体验,n,pos,22
8649,354,设计,vn,pos,2
8664,354,压迫感,n,pos,8
8667,354,头部,n,pos,9
8673,354,整体,n,pos,12
8677,354,美观,nz,pos,13
8681,354,购物,n,pos,15
8682,354,体验,n,pos,16
8685,355,合格证,n,pos,2
8687,355,颜色,n,pos,3
8689,355,很漂亮,n,pos,4
8694,355,面罩,n,pos,6
8697,355,风沙,n,pos,8
8708,356,脖子,n,pos,3
8711,356,颈带,n,pos,5
8722,356,遮阳,ns,pos,9
8723,356,镜,ng,pos,10
